,playerName,playerNameTrue,Pos,GP,TRB,AST,STL,BLK,PTS
700,Tamar Slay,Tamar Slay,SG,36.0,0.9,0.4,0.4,0.1,2.6
701,Randy Holcomb,Randy Holcomb,SF,4.0,0.3,0.0,0.0,0.0,0.5
702,Corsley Edwards,Corsley Edwards,C,10.0,2.5,0.3,0.3,0.4,2.7
703,Jason Richardson,Jason Richardson,SG,80.0,4.3,3.0,1.3,0.4,14.4
704,Shane Battier,Shane Battier,SF,78.0,5.4,2.8,1.6,1.0,14.4
705,Eddie Griffin,Eddie Griffin,PF,73.0,5.7,0.7,0.2,1.8,8.8
706,Rodney White,Rodney White,SF,16.0,1.1,0.8,0.6,0.1,3.5
707,Joe Johnson,Joe Johnson,SG,77.0,3.3,2.3,0.8,0.3,7.5
708,Kedrick Brown,Kedrick Brown,SF,29.0,1.7,0.5,0.6,0.2,2.2
709,Richard Jefferson,Richard Jefferson,SF,79.0,3.7,1.8,0.8,0.6,9.4
710,Troy Murphy,Troy Murphy,PF,82.0,3.9,0.9,0.4,0.3,5.9
711,Steven Hunter,Steven Hunter,C,53.0,1.8,0.1,0.1,0.8,3.6
712,Kirk Haston,Kirk Haston,PF,15.0,1.3,0.3,0.0,0.1,1.7
713,Michael Bradley,Michael Bradley,PF,26.0,0.9,0.1,0.0,0.2,1.2
714,Jason Collins,Jason Collins,C,77.0,3.9,1.1,0.4,0.6,4.5
715,Zach Randolph,Zach Randolph,PF,41.0,1.7,0.3,0.2,0.1,2.8
716,Brendan Haywood,Brendan Haywood,C,62.0,5.2,0.5,0.3,1.5,5.1
717,Joseph Forte,Joseph Forte,SG,8.0,0.8,0.8,0.3,0.0,0.8
718,Jeryl Sasser,Jeryl Sasser,SG,7.0,1.0,0.3,0.4,0.0,1.4
719,Brandon Armstrong,Brandon Armstrong,SG,35.0,0.5,0.2,0.2,0.0,1.8
720,Gerald Wallace,Gerald Wallace,SF,54.0,1.6,0.5,0.4,0.1,3.2
721,Samuel Dalembert,Samuel Dalembert,C,34.0,2.0,0.1,0.2,0.4,1.5
722,Jamaal Tinsley,Jamaal Tinsley,PG,80.0,3.7,8.1,1.7,0.5,9.4
723,Trenton Hassell,Trenton Hassell,SG,78.0,3.3,2.2,0.7,0.6,8.7
724,Gilbert Arenas,Gilbert Arenas,PG,47.0,2.8,3.7,1.5,0.2,10.9
725,Omar Cook,Omar Cook,PG,17.0,0.4,1.4,0.6,0.0,0.8
726,Will Solomon,Will Solomon,SG,62.0,1.1,1.5,0.6,0.1,5.2
727,Terence Morris,Terence Morris,SF,68.0,3.1,0.9,0.3,0.4,3.8
728,Brian Scalabrine,Brian Scalabrine,PF,28.0,1.8,0.8,0.3,0.1,2.1
729,Jeff Trepagnier,Jeff Trepagnier,SG,12.0,1.0,1.0,0.7,0.3,1.5
730,Damone Brown,Damone Brown,SF,17.0,0.2,0.1,0.1,0.1,1.4
731,Earl Watson,Earl Watson,PG,64.0,1.3,2.0,0.9,0.1,3.6
732,Jamison Brewer,Jamison Brewer,SG,13.0,0.6,0.7,0.2,0.0,0.3
733,Bobby Simmons,Bobby Simmons,SF,30.0,1.7,0.6,0.4,0.2,3.7
734,Sean Lampley,Sean Lampley,SF,35.0,2.4,0.9,0.2,0.1,4.8
735,Loren Woods,Loren Woods,C,60.0,2.0,0.4,0.3,0.6,1.8
736,Ken Johnson,Ken Johnson,C,16.0,2.0,0.0,0.1,0.8,2.0
737,Ruben Boumtje-Boumtje,Ruben Boumtje-Boumtje,C,33.0,1.7,0.1,0.1,0.5,1.2
738,Alton Ford,Alton Ford,PF,53.0,2.0,0.1,0.1,0.1,3.1
739,Jarron Collins,Jarron Collins,C,70.0,4.2,0.8,0.4,0.3,6.4
740,Kenny Satterfield,Kenny Satterfield,PG,36.0,1.4,3.0,0.9,0.0,5.3
741,Alvin Jones,Alvin Jones,C,23.0,1.6,0.1,0.1,0.4,1.1
742,Kenyon Martin,Kenyon Martin,PF,68.0,7.4,1.9,1.1,1.7,12.0
743,Stromile Swift,Stromile Swift,PF,80.0,3.6,0.4,0.8,1.0,4.9
744,Marcus Fizer,Marcus Fizer,PF,72.0,4.3,1.1,0.4,0.3,9.5
745,Mike Miller,Mike Miller,SF,82.0,4.0,1.7,0.6,0.2,11.9
746,DerMarr Johnson,DerMarr Johnson,SF,78.0,2.3,0.8,0.6,0.4,5.1
747,Chris Mihm,Chris Mihm,C,59.0,4.7,0.3,0.3,0.9,7.6
748,Jamal Crawford,Jamal Crawford,PG,61.0,1.5,2.3,0.7,0.2,4.6
749,Joel Przybilla,Joel Przybilla,C,33.0,2.2,0.1,0.1,0.9,0.8
750,Keyon Dooling,Keyon Dooling,PG,76.0,1.2,2.3,0.5,0.1,5.9
751,Jérôme Moïso,Jérôme Moïso,C,24.0,1.8,0.1,0.1,0.2,1.5
752,Etan Thomas,Etan Thomas,C,47.0,3.9,0.1,0.4,0.7,4.3
753,Courtney Alexander,Courtney Alexander,PG,65.0,2.2,1.0,0.7,0.1,9.5
754,Mateen Cleaves,Mateen Cleaves,PG,78.0,1.7,2.7,0.6,0.0,5.4
755,Jason Collier,Jason Collier,C,23.0,1.6,0.3,0.1,0.1,3.1
756,Desmond Mason,Desmond Mason,SF,78.0,3.2,0.8,0.5,0.3,5.9
757,Quentin Richardson,Quentin Richardson,SG,76.0,3.4,0.8,0.6,0.1,8.1
758,Jamaal Magloire,Jamaal Magloire,C,74.0,4.0,0.4,0.2,1.1,4.6
759,Speedy Claxton,Speedy Claxton,PG,67.0,2.4,3.0,1.4,0.1,7.2
760,Morris Peterson,Morris Peterson,SG,80.0,3.2,1.3,0.8,0.3,9.3
761,Donnell Harvey,Donnell Harvey,PF,18.0,1.1,0.1,0.2,0.1,1.2
762,Mamadou N'Diaye,Mamadou N'Diaye,C,3.0,0.7,0.0,0.0,0.0,1.3
763,Erick Barkley,Erick Barkley,PG,8.0,0.4,0.8,0.3,0.0,2.4
764,Mark Madsen,Mark Madsen,PF,70.0,2.2,0.3,0.1,0.1,2.0
765,Dan Langhi,Dan Langhi,SF,33.0,1.2,0.1,0.2,0.0,2.7
766,A.J. Guyton,A.J. Guyton,PG,33.0,1.1,1.9,0.3,0.2,6.0
767,Jake Voskuhl,Jake Voskuhl,C,16.0,2.1,0.3,0.3,0.4,1.9
768,Khalid El-Amin,Khalid El-Amin,PG,50.0,1.6,2.9,1.0,0.0,6.3
769,Mike Smith,Mike Smith,SF,17.0,1.3,0.6,0.3,0.2,3.0
770,Eddie House,Eddie House,PG,50.0,0.8,1.0,0.3,0.0,5.0
771,Eduardo Nájera,Eduardo Nájera,PF,40.0,2.4,0.7,0.3,0.2,3.3
772,Lavor Postell,Lavor Postell,SG,26.0,1.0,0.2,0.2,0.1,2.3
773,Hanno Möttölä,Hanno Möttölä,SF,73.0,2.4,0.3,0.2,0.1,4.4
774,Michael Redd,Michael Redd,SG,6.0,0.7,0.2,0.2,0.0,2.2
775,Brian Cardinal,Brian Cardinal,PF,15.0,1.5,0.2,0.5,0.1,2.1
776,Jabari Smith,Jabari Smith,C,9.0,0.9,0.7,0.4,0.0,2.9
777,Jason Hart,Jason Hart,PG,1.0,0.0,1.0,0.0,0.0,2.0
778,Kaniel Dickens,Kaniel Dickens,PF,3.0,0.7,0.0,0.0,0.0,2.3
779,Ernest Brown,Ernest Brown,C,3.0,2.0,0.0,0.0,0.3,1.0
780,Dan McClintock,Dan McClintock,C,6.0,2.8,0.2,0.0,0.3,3.0
781,Chris Porter,Chris Porter,SF,51.0,3.7,1.2,0.9,0.1,8.6
782,Elton Brand,Elton Brand,PF,81.0,10.0,1.9,0.8,1.6,20.1
783,Steve Francis,Steve Francis,PG,77.0,5.3,6.6,1.5,0.4,18.0
784,Baron Davis,Baron Davis,PG,82.0,2.0,3.8,1.2,0.2,5.9
785,Lamar Odom,Lamar Odom,SF,76.0,7.8,4.2,1.2,1.3,16.6
786,Wally Szczerbiak,Wally Szczerbiak,SF,73.0,3.7,2.8,0.8,0.3,11.6
787,Richard Hamilton,Richard Hamilton,SG,71.0,1.8,1.5,0.4,0.1,9.0
788,Andre Miller,Andre Miller,PG,82.0,3.4,5.8,1.0,0.2,11.1
789,Shawn Marion,Shawn Marion,SF,51.0,6.5,1.4,0.7,1.0,10.2
790,Jason Terry,Jason Terry,PG,81.0,2.0,4.3,1.1,0.1,8.1
791,Trajan Langdon,Trajan Langdon,SG,10.0,1.5,1.1,0.5,0.0,4.9
792,Aleksandar Radojević,Aleksandar Radojević,C,3.0,2.7,0.3,0.7,0.3,2.3
793,Corey Maggette,Corey Maggette,SF,77.0,3.9,0.8,0.3,0.3,8.4
794,William Avery,William Avery,PG,59.0,0.7,1.5,0.2,0.0,2.6
795,Metta World Peace,Metta World Peace,SF,72.0,4.3,2.8,1.7,0.5,12.0
796,Cal Bowdler,Cal Bowdler,SF,46.0,1.8,0.3,0.3,0.2,2.7
797,James Posey,James Posey,SF,81.0,3.9,1.8,1.2,0.4,8.2
798,Quincy Lewis,Quincy Lewis,SG,74.0,1.5,0.5,0.3,0.2,3.8
799,Dion Glover,Dion Glover,SG,30.0,1.3,0.9,0.5,0.1,6.5
800,Jeff Foster,Jeff Foster,C,19.0,1.7,0.3,0.3,0.1,2.3
801,Kenny Thomas,Kenny Thomas,PF,72.0,6.1,1.6,0.8,0.3,8.3
802,Devean George,Devean George,SF,49.0,1.5,0.2,0.2,0.1,3.2
803,Tim James,Tim James,SF,4.0,1.0,0.5,0.0,0.8,2.8
804,Vonteego Cummings,Vonteego Cummings,PG,75.0,2.5,3.3,1.2,0.2,9.4
805,Jumaine Jones,Jumaine Jones,SF,33.0,1.2,0.2,0.2,0.2,1.7
806,Scott Padgett,Scott Padgett,PF,47.0,1.9,0.5,0.3,0.2,2.6
807,John Celestand,John Celestand,PG,16.0,0.7,1.3,0.4,0.0,2.3
808,Michael Ruffin,Michael Ruffin,PF,71.0,3.5,0.6,0.4,0.4,2.2
809,Chris Herren,Chris Herren,PG,45.0,1.2,2.5,0.3,0.0,3.1
810,Evan Eschmeyer,Evan Eschmeyer,C,31.0,3.5,0.7,0.3,0.7,2.9
811,Calvin Booth,Calvin Booth,C,11.0,2.9,0.6,0.3,1.3,3.8
812,Obinna Ekezie,Obinna Ekezie,PF,39.0,2.4,0.2,0.2,0.1,3.2
813,Laron Profit,Laron Profit,SG,33.0,0.8,0.8,0.2,0.1,1.5
814,A.J. Bramlett,A.J. Bramlett,C,8.0,2.8,0.0,0.1,0.0,1.0
815,Francisco Elson,Francisco Elson,C,62.0,3.3,0.5,0.6,0.6,3.5
816,Lee Nailon,Lee Nailon,SF,42.0,2.2,0.6,0.2,0.1,3.9
817,Ryan Robertson,Ryan Robertson,SG,1.0,0.0,0.0,0.0,0.0,5.0
818,Todd MacCulloch,Todd MacCulloch,C,56.0,2.6,0.2,0.2,0.7,3.7
819,Lari Ketner,Lari Ketner,PF,22.0,1.5,0.0,0.2,0.1,1.5
820,Rodney Buford,Rodney Buford,SG,34.0,1.4,0.6,0.3,0.2,4.3
821,Tim Young,Tim Young,C,25.0,1.4,0.2,0.1,0.0,2.2
822,Michael Olowokandi,Michael Olowokandi,C,45.0,7.9,0.6,0.6,1.2,8.9
823,Mike Bibby,Mike Bibby,PG,50.0,2.7,6.5,1.6,0.1,13.2
824,Raef LaFrentz,Raef LaFrentz,C,12.0,7.6,0.7,0.8,1.4,13.8
825,Antawn Jamison,Antawn Jamison,SF,47.0,6.4,0.7,0.8,0.3,9.6
826,Vince Carter,Vince Carter,SF,50.0,5.7,3.0,1.1,1.5,18.3
827,Robert Traylor,Robert Traylor,C,49.0,3.7,0.8,0.9,0.9,5.3
828,Jason Williams,Jason Williams,PG,50.0,3.1,6.0,1.9,0.0,12.8
829,Larry Hughes,Larry Hughes,PG,50.0,3.8,1.5,0.9,0.3,9.1
830,Paul Pierce,Paul Pierce,SF,48.0,6.4,2.4,1.7,1.0,16.5
831,Bonzi Wells,Bonzi Wells,SF,7.0,1.3,0.4,0.1,0.1,4.4
832,Michael Doleac,Michael Doleac,C,49.0,3.0,0.4,0.4,0.3,6.2
833,Keon Clark,Keon Clark,C,28.0,3.4,0.4,0.4,1.1,3.3
834,Michael Dickerson,Michael Dickerson,SG,50.0,1.7,1.9,0.5,0.2,10.9
835,Matt Harpring,Matt Harpring,SF,50.0,4.3,0.9,0.6,0.1,8.2
836,Bryce Drew,Bryce Drew,PG,34.0,0.9,1.5,0.4,0.1,3.5
837,Pat Garrity,Pat Garrity,PF,39.0,1.9,0.5,0.2,0.1,5.6
838,Roshown McLeod,Roshown McLeod,SF,34.0,1.5,0.4,0.1,0.0,4.8
839,Ricky Davis,Ricky Davis,SG,46.0,1.8,1.3,0.7,0.2,4.5
840,Brian Skinner,Brian Skinner,PF,21.0,2.5,0.0,0.5,0.6,4.1
841,Tyronn Lue,Tyronn Lue,PG,15.0,0.4,1.7,0.3,0.0,5.0
842,Felipe López,Felipe López,SG,47.0,3.5,1.3,1.0,0.3,9.3
843,Sam Jacobson,Sam Jacobson,PG,2.0,1.5,0.0,0.0,0.0,4.0
844,Corey Benjamin,Corey Benjamin,PG,31.0,1.3,0.3,0.4,0.3,3.8
845,Nazr Mohammed,Nazr Mohammed,C,26.0,1.4,0.1,0.2,0.2,1.6
846,Ansu Sesay,Ansu Sesay,SF,9.0,2.2,0.9,0.3,0.2,6.4
847,Ruben Patterson,Ruben Patterson,SF,24.0,1.3,0.1,0.2,0.1,2.7
848,Jelani McCoy,Jelani McCoy,C,26.0,3.0,0.2,0.4,0.8,5.1
849,Shammond Williams,Shammond Williams,PG,2.0,0.0,0.5,0.0,0.0,1.5
850,Jerome James,Jerome James,C,16.0,1.1,0.1,0.1,0.4,1.5
851,Casey Shaw,Casey Shaw,C,9.0,0.3,0.0,0.0,0.0,0.2
852,DeMarco Johnson,DeMarco Johnson,PF,5.0,1.4,0.0,0.2,0.0,1.2
853,Rafer Alston,Rafer Alston,PG,27.0,0.9,2.6,0.4,0.0,2.2
854,Cuttino Mobley,Cuttino Mobley,PG,49.0,2.3,2.5,0.9,0.5,9.9
855,Miles Simon,Miles Simon,SG,5.0,0.4,0.0,0.2,0.0,0.4
856,Jahidi White,Jahidi White,PF,20.0,2.9,0.1,0.2,0.6,2.5
857,Sean Marks,Sean Marks,PF,8.0,0.1,0.0,0.1,0.0,1.4
858,Toby Bailey,Toby Bailey,SG,27.0,2.0,0.5,0.3,0.1,2.9
859,Andrae Patterson,Andrae Patterson,PF,35.0,1.9,0.4,0.5,0.2,3.3
860,Tyson Wheeler,Tyson Wheeler,PG,1.0,0.0,2.0,0.0,0.0,4.0
861,Ryan Stack,Ryan Stack,PF,18.0,1.9,0.3,0.1,0.6,2.6
862,Cory Carr,Cory Carr,SG,42.0,1.2,1.6,0.5,0.2,4.1
863,Derrick Dial,Derrick Dial,SG,8.0,3.3,0.6,0.1,0.1,5.0
864,Greg Buckner,Greg Buckner,SG,48.0,3.6,1.1,0.8,0.4,5.7
865,Tremaine Fowlkes,Tremaine Fowlkes,SF,22.0,2.9,0.8,0.5,0.0,3.4
866,Ryan Bowen,Ryan Bowen,SF,52.0,2.2,0.4,0.8,0.3,2.5
867,J.R. Henderson,J.R. Henderson,SF,30.0,1.6,0.7,0.3,0.1,3.2
868,Torraye Braggs,Torraye Braggs,PF,15.0,2.6,0.5,0.3,0.1,2.7
869,Maceo Baston,Maceo Baston,PF,16.0,1.4,0.0,0.3,0.7,2.5
870,Tim Duncan,Tim Duncan,PF,82.0,11.9,2.7,0.7,2.5,21.1
871,Keith Van Horn,Keith Van Horn,PF,62.0,6.6,1.7,1.0,0.4,19.7
872,Chauncey Billups,Chauncey Billups,PG,80.0,2.4,3.9,1.3,0.1,11.2
873,Antonio Daniels,Antonio Daniels,SG,74.0,1.9,4.5,0.7,0.1,7.8
874,Tony Battie,Tony Battie,PF,65.0,5.4,0.9,0.8,1.1,8.4
875,Ron Mercer,Ron Mercer,SG,80.0,3.5,2.2,1.6,0.2,15.3
876,Tim Thomas,Tim Thomas,SF,77.0,3.7,1.2,0.7,0.2,11.0
877,Adonal Foyle,Adonal Foyle,C,55.0,3.3,0.3,0.2,0.9,3.0
878,Danny Fortson,Danny Fortson,PF,80.0,5.6,1.0,0.6,0.4,10.2
879,Tariq Abdul-Wahad,Tariq Abdul-Wahad,SG,59.0,2.0,0.9,0.6,0.2,6.4
880,Austin Croshere,Austin Croshere,PF,26.0,1.7,0.3,0.3,0.2,2.9
881,Derek Anderson,Derek Anderson,SF,66.0,2.8,3.4,1.3,0.2,11.7
882,Maurice Taylor,Maurice Taylor,PF,71.0,4.2,0.7,0.5,0.6,11.5
883,Kelvin Cato,Kelvin Cato,C,74.0,3.4,0.3,0.4,1.3,3.8
884,Brevin Knight,Brevin Knight,PG,80.0,3.2,8.2,2.5,0.2,9.0
885,Johnny Taylor,Johnny Taylor,SF,12.0,1.1,0.1,0.3,0.2,3.2
886,Scot Pollard,Scot Pollard,C,33.0,2.2,0.3,0.2,0.3,2.7
887,Paul Grant,Paul Grant,C,6.0,0.2,0.0,0.2,0.0,0.7
888,Anthony Parker,Anthony Parker,SG,37.0,0.7,0.5,0.3,0.1,1.9
889,Ed Gray,Ed Gray,SG,30.0,1.5,1.1,0.5,0.4,7.6
890,Bobby Jackson,Bobby Jackson,PG,68.0,4.4,4.7,1.5,0.2,11.6
891,Rodrick Rhodes,Rodrick Rhodes,SF,58.0,1.2,1.9,1.1,0.2,5.8
892,John Thomas,John Thomas,PF,54.0,2.0,0.3,0.4,0.2,2.8
893,Charles Smith,Charles Smith,SG,34.0,0.8,0.6,0.4,0.2,3.5
894,Jacque Vaughn,Jacque Vaughn,PG,45.0,0.8,1.9,0.2,0.0,3.1
895,Keith Booth,Keith Booth,SF,6.0,0.7,0.2,0.0,0.0,1.7
896,Charles O'Bannon,Charles O'Bannon,SG,30.0,1.1,0.6,0.3,0.0,2.1
897,James Cotton,James Cotton,SG,9.0,0.7,0.0,0.1,0.1,2.7
898,Bubba Wells,Bubba Wells,SG,39.0,1.7,0.9,0.4,0.1,3.3
899,Kebu Stewart,Kebu Stewart,PF,15.0,2.1,0.1,0.3,0.1,2.7
900,James Collins,James Collins,SG,23.0,0.6,0.1,0.3,0.1,2.6
901,Marc Jackson,Marc Jackson,C,48.0,7.5,1.2,0.7,0.6,13.2
902,Jerald Honeycutt,Jerald Honeycutt,PF,38.0,2.4,0.9,0.5,0.2,6.4
903,Anthony Johnson,Anthony Johnson,PG,77.0,2.2,4.3,0.8,0.1,7.5
904,Jason Lawson,Jason Lawson,C,17.0,1.6,0.3,0.2,0.2,1.5
905,Stephen Jackson,Stephen Jackson,SF,77.0,2.7,1.8,1.1,0.2,8.2
906,Cedric Henderson,Cedric Henderson,SF,82.0,4.0,2.0,1.2,0.5,10.1
907,God Shammgod,God Shammgod,PG,20.0,0.4,1.8,0.4,0.1,3.1
908,Eric Washington,Eric Washington,SG,66.0,1.9,1.2,0.8,0.4,7.7
909,Alvin Williams,Alvin Williams,SG,54.0,1.5,1.9,0.7,0.1,6.0
910,Chris Crawford,Chris Crawford,PF,40.0,1.0,0.2,0.3,0.2,3.8
911,DeJuan Wheat,DeJuan Wheat,PG,34.0,0.3,0.7,0.2,0.0,1.7
912,Mark Blount,Mark Blount,C,64.0,3.6,0.5,0.6,1.2,3.9
913,Allen Iverson,Allen Iverson,PG,76.0,4.1,7.5,2.1,0.3,23.5
914,Marcus Camby,Marcus Camby,C,63.0,6.3,1.5,1.0,2.1,14.8
915,Shareef Abdur-Rahim,Shareef Abdur-Rahim,PF,80.0,6.9,2.2,1.0,1.0,18.7
916,Stephon Marbury,Stephon Marbury,PG,67.0,2.7,7.8,1.0,0.3,15.8
917,Ray Allen,Ray Allen,SG,82.0,4.0,2.6,0.9,0.1,13.4
918,Antoine Walker,Antoine Walker,PF,82.0,9.0,3.2,1.3,0.6,17.5
919,Lorenzen Wright,Lorenzen Wright,C,77.0,6.1,0.6,0.6,0.8,7.3
920,Kerry Kittles,Kerry Kittles,SG,82.0,3.9,3.0,1.9,0.4,16.4
921,Samaki Walker,Samaki Walker,PF,43.0,3.4,0.4,0.3,0.5,5.0
922,Erick Dampier,Erick Dampier,C,72.0,4.1,0.6,0.3,1.0,5.1
923,Todd Fuller,Todd Fuller,C,75.0,3.3,0.3,0.1,0.3,4.1
924,Vitaly Potapenko,Vitaly Potapenko,C,80.0,2.7,0.5,0.3,0.4,5.8
925,Steve Nash,Steve Nash,PG,65.0,1.0,2.1,0.3,0.0,3.3
926,Tony Delk,Tony Delk,PG,61.0,1.6,1.6,0.6,0.1,5.4
927,John Wallace,John Wallace,SF,68.0,2.3,0.5,0.3,0.4,4.8
928,Walter McCarty,Walter McCarty,PF,35.0,0.7,0.4,0.2,0.3,1.8
929,Dontae' Jones,Dontae' Jones,SF,15.0,0.6,0.3,0.1,0.2,2.9
930,Roy Rogers,Roy Rogers,PF,82.0,4.7,0.6,0.3,2.0,6.6
931,Derek Fisher,Derek Fisher,PG,80.0,1.2,1.5,0.5,0.1,3.9
932,Jerome Williams,Jerome Williams,PF,33.0,1.5,0.2,0.4,0.0,1.5
933,Brian Evans,Brian Evans,SF,14.0,0.6,0.5,0.1,0.1,1.4
934,Priest Lauderdale,Priest Lauderdale,C,35.0,1.2,0.3,0.0,0.3,3.2
935,Travis Knight,Travis Knight,C,71.0,4.5,0.5,0.4,0.8,4.8
936,Othella Harrington,Othella Harrington,PF,57.0,3.5,0.3,0.2,0.4,4.8
937,Mark Hendrickson,Mark Hendrickson,PF,29.0,3.2,0.1,0.3,0.1,2.9
